date,id,temperature,high_temperature,low_temperature,precipitation,hours_of_sunlight,global_irradiance,deepest_snow,amount_of_snowfall,wind_velocity,humidity,atmospheric_pressure,degree_of_cloudiness,weather_06-18,weather_18-06
2015-04-12,kamogawa,12.8,16.7,9.3,0.0,7.7,,,,2.6,,,,,
2015-04-13,kamogawa,11.8,14.0,10.0,23.5,0.0,,,,2.9,,,,,
2015-04-14,kamogawa,12.8,15.1,10.0,19.5,0.0,,,,2.4,,,,,
2015-04-15,kamogawa,15.1,20.6,10.8,2.0,7.0,,,,4.0,,,,,
2015-04-16,kamogawa,15.8,23.0,7.6,0.0,8.8,,,,2.1,,,,,
2015-04-17,kamogawa,17.3,22.8,11.3,0.0,6.6,,,,3.8,,,,,
2015-04-18,kamogawa,13.7,18.2,7.4,0.0,11.5,,,,2.7,,,,,
2015-04-19,kamogawa,14.9,18.9,9.1,0.0,0.4,,,,1.6,,,,,
2015-04-20,kamogawa,18.5,20.4,16.1,32.5,0.0,,,,4.4,,,,,
2015-04-21,kamogawa,17.1,19.6,13.7,9.0,0.1,,,,2.7,,,,,
2015-04-22,kamogawa,15.6,19.6,11.4,2.0,3.3,,,,2.0,,,,,
2015-04-23,kamogawa,16.3,20.7,11.4,0.0,11.6,,,,2.2,,,,,
2015-04-24,kamogawa,17.3,21.1,12.7,0.0,9.1,,,,2.9,,,,,
2015-04-25,kamogawa,17.8,22.5,13.9,0.0,11.2,,,,2.9,,,,,
2015-04-26,kamogawa,17.0,21.3,11.3,0.0,12.4,,,,2.4,,,,,
2015-04-27,kamogawa,18.6,23.3,12.7,0.0,10.6,,,,2.4,,,,,
2015-04-28,kamogawa,19.6,25.7,16.7,0.0,6.8,,,,2.5,,,,,
2015-04-29,kamogawa,17.5,21.0,15.1,1.0,0.1,,,,1.5,,,,,
2015-04-30,kamogawa,17.7,21.3,14.3,0.0,1.0,,,,2.3,,,,,
2015-05-01,kamogawa,18.5,22.6,15.0,0.0,10.8,,,,2.4,,,,,
2015-05-02,kamogawa,18.8,23.3,13.3,0.0,12.8,,,,2.6,,,,,
2015-05-03,kamogawa,19.2,24.1,14.4,0.0,12.0,,,,2.2,,,,,
2015-05-04,kamogawa,20.5,24.6,17.7,0.0,5.7,,,,3.2,,,,,
2015-05-05,kamogawa,17.4,20.8,10.9,0.0,4.3,,,,3.1,,,,,
2015-05-06,kamogawa,16.3,21.1,9.3,0.0,9.7,,,,2.0,,,,,
2015-05-07,kamogawa,18.4,24.8,14.4,0.0,5.0,,,,1.6,,,,,
2015-05-08,kamogawa,17.9,21.9,14.3,0.0,11.4,,,,2.1,,,,,
2015-05-09,kamogawa,16.7,20.3,13.6,0.0,0.0,,,,1.6,,,,,
2015-05-10,kamogawa,18.5,23.5,14.3,0.0,10.1,,,,2.4,,,,,
2015-05-11,kamogawa,15.9,20.0,9.3,0.0,12.8,,,,2.2,,,,,
2015-05-12,kamogawa,19.1,22.0,14.5,9.5,1.2,,,,4.6,,,,,
2015-05-13,kamogawa,21.0,26.2,16.5,2.0,10.8,,,,4.4,,,,,
2015-05-14,kamogawa,21.1,27.1,13.8,0.0,10.0,,,,2.9,,,,,
2015-05-15,kamogawa,21.3,26.9,17.9,0.0,7.9,,,,2.8,,,,,
2015-05-16,kamogawa,19.9,22.2,18.1,36.5,0.0,,,,2.1,,,,,
2015-05-17,kamogawa,20.3,23.8,17.4,0.0,7.0,,,,2.1,,,,,
2015-05-18,kamogawa,20.4,24.0,16.6,0.5,4.6,,,,2.4,,,,,
2015-05-19,kamogawa,21.1,23.8,18.5,10.5,0.0,,,,3.3,,,,,
2015-05-20,kamogawa,20.0,23.9,17.2,6.0,2.6,,,,1.4,,,,,
2015-05-21,kamogawa,18.2,23.7,14.5,0.5,10.9,,,,2.7,,,,,
2015-05-22,kamogawa,18.9,23.2,13.3,0.0,9.8,,,,2.8,,,,,
2015-05-23,kamogawa,20.0,23.8,14.4,0.0,8.5,,,,2.4,,,,,
2015-05-24,kamogawa,19.0,20.9,17.2,0.0,0.0,,,,2.0,,,,,
2015-05-25,kamogawa,20.4,24.2,17.0,0.0,1.7,,,,2.5,,,,,
2015-05-26,kamogawa,20.9,27.7,16.6,0.0,10.4,,,,2.2,,,,,
2015-05-27,kamogawa,20.8,25.1,16.4,0.0,12.2,,,,2.0,,,,,
2015-05-28,kamogawa,21.5,24.9,17.4,0.0,8.9,,,,2.6,,,,,
2015-05-29,kamogawa,20.5,21.5,19.0,27.0,0.0,,,,2.2,,,,,
2015-05-30,kamogawa,22.5,29.3,18.6,0.5,7.9,,,,2.7,,,,,
2015-05-31,kamogawa,23.6,29.0,20.8,0.0,5.7,,,,1.9,,,,,
2015-06-01,kamogawa,21.9,25.3,18.2,0.0,10.5,,,,2.7,,,,,
2015-06-02,kamogawa,21.6,25.5,16.6,0.0,8.3,,,,2.4,,,,,
2015-06-03,kamogawa,21.4,23.0,20.5,59.0,0.0,,,,1.9,,,,,
2015-06-04,kamogawa,21.4,29.1,15.7,0.0,9.4,,,,2.5,,,,,
2015-06-05,kamogawa,18.7,23.1,14.1,3.5,3.7,,,,2.0,,,,,
2015-06-06,kamogawa,17.3,21.4,14.1,26.5,0.6,,,,2.7,,,,,
2015-06-07,kamogawa,19.0,22.7,14.3,0.0,10.4,,,,2.4,,,,,
2015-06-08,kamogawa,19.8,22.7,16.1,0.5,1.7,,,,2.9,,,,,
2015-06-09,kamogawa,20.2,22.4,18.9,50.0,0.0,,,,3.1,,,,,
2015-06-10,kamogawa,21.6,25.4,17.6,0.0,11.2,,,,3.0,,,,,
2015-06-11,kamogawa,21.5,24.1,19.2,0.0,0.5,,,,2.1,,,,,
2015-06-12,kamogawa,21.3,25.1,19.5,23.5,0.0,,,,1.6,,,,,
2015-06-13,kamogawa,22.1,25.3,20.2,0.0,5.0,,,,1.8,,,,,
2015-06-14,kamogawa,20.5,22.6,19.1,1.0,0.0,,,,1.0,,,,,
2015-06-15,kamogawa,22.0,26.6,18.1,0.5,11.9,,,,1.8,,,,,
2015-06-16,kamogawa,20.8,23.1,19.0,0.0,0.0,,,,1.2,,,,,
2015-06-17,kamogawa,21.8,26.1,17.8,0.0,9.9,,,,2.6,,,,,
2015-06-18,kamogawa,20.8,23.0,18.7,2.5,0.0,,,,3.0,,,,,
2015-06-19,kamogawa,19.2,21.4,17.6,4.5,0.0,,,,2.5,,,,,
2015-06-20,kamogawa,20.5,25.4,17.3,0.0,11.7,,,,2.3,,,,,
2015-06-21,kamogawa,20.5,24.1,17.8,1.0,1.2,,,,1.5,,,,,
2015-06-22,kamogawa,21.1,24.3,17.4,0.0,2.8,,,,1.7,,,,,
2015-06-23,kamogawa,22.3,26.5,18.6,0.0,7.8,,,,1.9,,,,,
2015-06-24,kamogawa,22.4,25.4,18.7,0.0,13.4,,,,2.0,,,,,
2015-06-25,kamogawa,22.8,26.3,19.5,0.0,10.0,,,,2.7,,,,,
2015-06-26,kamogawa,22.2,25.3,20.0,7.0,0.4,,,,2.5,,,,,
2015-06-27,kamogawa,24.1,28.7,20.8,2.5,0.8,,,,2.4,,,,,
2015-06-28,kamogawa,21.7,25.6,18.4,0.0,5.2,,,,2.7,,,,,
2015-06-29,kamogawa,20.3,22.8,18.0,0.0,9.5,,,,2.8,,,,,
2015-06-30,kamogawa,21.0,25.1,16.9,0.0,1.9,,,,2.2,,,,,
2015-07-01,kamogawa,23.0,26.5,19.6,40.0,0.0,,,,3.8,,,,,
2015-07-02,kamogawa,22.2,24.5,21.1,17.5,0.4,,,,1.6,,,,,
2015-07-03,kamogawa,22.7,25.0,20.1,59.0,0.0,,,,2.6,,,,,
2015-07-04,kamogawa,22.2,26.6,19.6,9.5,0.4,,,,2.0,,,,,
2015-07-05,kamogawa,20.2,21.8,19.1,43.0,0.0,,,,1.0,,,,,
2015-07-06,kamogawa,20.0,21.3,19.1,51.5,0.0,,,,0.9,,,,,
2015-07-07,kamogawa,21.0,22.6,19.5,2.0,0.0,,,,1.3,,,,,
2015-07-08,kamogawa,23.1,25.3,20.8,46.0,1.3,,,,1.2,,,,,
2015-07-09,kamogawa,20.7,22.2,19.4,14.0,0.0,,,,1.4,,,,,
2015-07-10,kamogawa,21.5,24.9,18.5,1.0,10.0,,,,1.8,,,,,
2015-07-11,kamogawa,24.0,28.4,20.7,0.0,11.9,,,,2.1,,,,,
2015-07-12,kamogawa,25.8,31.7,20.6,0.0,8.5,,,,2.2,,,,,
2015-07-13,kamogawa,28.0,32.6,24.7,0.0,8.8,,,,3.7,,,,,
2015-07-14,kamogawa,28.1,32.3,25.6,0.0,11.7,,,,4.1,,,,,
2015-07-15,kamogawa,26.7,30.7,24.1,0.0,8.7,,,,2.3,,,,,
2015-07-16,kamogawa,24.9,26.9,23.8,4.0,0.3,,,,2.9,,,,,
2015-07-17,kamogawa,25.9,29.9,23.7,6.0,3.0,,,,3.7,,,,,
2015-07-18,kamogawa,26.8,30.5,24.9,3.0,2.5,,,,4.0,,,,,
2015-07-19,kamogawa,28.4,33.5,25.9,0.0,7.1,,,,4.0,,,,,
2015-07-20,kamogawa,26.3,35.3,22.6,0.0,11.6,,,,2.2,,,,,
2015-07-21,kamogawa,28.3,35.1,23.3,0.0,13.5,,,,3.0,,,,,
2015-07-22,kamogawa,27.9,32.6,24.3,0.0,12.5,,,,4.0,,,,,
2015-07-23,kamogawa,26.3,29.4,22.6,0.0,0.7,,,,3.5,,,,,
2015-07-24,kamogawa,25.8,28.9,21.7,0.0,7.3,,,,1.5,,,,,
2015-07-25,kamogawa,27.2,34.5,22.9,0.0,11.4,,,,1.9,,,,,
2015-07-26,kamogawa,26.3,30.7,23.8,0.0,12.8,,,,1.8,,,,,
2015-07-27,kamogawa,27.8,34.1,22.6,0.0,13.2,,,,2.3,,,,,
2015-07-28,kamogawa,25.6,28.7,23.0,0.0,6.8,,,,1.7,,,,,
2015-07-29,kamogawa,25.2,28.1,22.9,0.0,8.8,,,,1.7,,,,,
2015-07-30,kamogawa,25.0,27.2,23.2,0.0,10.2,,,,1.6,,,,,
2015-07-31,kamogawa,26.1,29.4,23.4,0.0,11.4,,,,1.9,,,,,
2015-08-01,kamogawa,27.8,33.3,24.7,0.0,9.0,,,,2.2,,,,,
2015-08-02,kamogawa,28.0,33.3,24.6,0.0,10.9,,,,2.2,,,,,
2015-08-03,kamogawa,26.7,32.3,23.3,0.0,9.3,,,,2.1,,,,,
2015-08-04,kamogawa,27.1,32.4,23.2,0.0,11.6,,,,2.1,,,,,
2015-08-05,kamogawa,28.1,32.5,22.6,0.0,10.9,,,,2.7,,,,,
2015-08-06,kamogawa,28.7,33.1,24.4,0.0,11.8,,,,2.5,,,,,
2015-08-07,kamogawa,27.5,32.7,24.3,0.0,11.4,,,,1.5,,,,,
2015-08-08,kamogawa,27.4,32.4,24.7,0.0,7.5,,,,2.2,,,,,
2015-08-09,kamogawa,27.6,32.9,23.9,0.0,9.2,,,,2.3,,,,,
2015-08-10,kamogawa,27.8,31.8,25.9,0.5,8.2,,,,2.5,,,,,
2015-08-11,kamogawa,28.7,33.6,25.3,0.0,8.6,,,,2.4,,,,,
2015-08-12,kamogawa,27.4,30.7,24.9,0.0,9.1,,,,2.0,,,,,
2015-08-13,kamogawa,27.6,30.5,24.8,3.0,2.5,,,,2.2,,,,,
2015-08-14,kamogawa,29.0,35.3,25.5,0.0,7.4,,,,2.8,,,,,
2015-08-15,kamogawa,26.5,29.0,24.3,0.0,8.3,,,,2.0,,,,,
2015-08-16,kamogawa,26.4,30.0,23.6,2.0,7.3,,,,1.9,,,,,
2015-08-17,kamogawa,26.3,30.7,23.9,55.0,1.9,,,,2.5,,,,,
2015-08-18,kamogawa,26.9,28.8,25.0,2.5,0.8,,,,3.3,,,,,
2015-08-19,kamogawa,26.3,29.8,24.2,0.0,0.6,,,,1.6,,,,,
2015-08-20,kamogawa,25.9,28.8,24.3,0.0,0.0,,,,1.2,,,,,
2015-08-21,kamogawa,26.7,29.7,24.2,1.0,8.3,,,,1.8,,,,,
2015-08-22,kamogawa,27.8,31.8,25.1,0.0,8.5,,,,2.5,,,,,
2015-08-23,kamogawa,26.2,30.5,23.1,0.0,4.5,,,,2.7,,,,,
2015-08-24,kamogawa,24.2,28.9,20.7,0.0,5.8,,,,2.7,,,,,
2015-08-25,kamogawa,22.3,26.1,19.7,2.5,1.4,,,,2.9,,,,,
2015-08-26,kamogawa,22.6,26.5,19.6,48.0,1.3,,,,4.0,,,,,
2015-08-27,kamogawa,23.6,27.8,21.1,0.0,1.3,,,,1.8,,,,,
2015-08-28,kamogawa,22.1,23.4,20.9,0.0,0.0,,,,2.4,,,,,
2015-08-29,kamogawa,22.0,23.7,21.0,0.0,0.0,,,,2.5,,,,,
2015-08-30,kamogawa,22.7,25.2,21.1,4.0,0.0,,,,1.3,,,,,
2015-08-31,kamogawa,23.5,26.1,21.4,9.0,0.0,,,,1.2,,,,,
2015-09-01,kamogawa,24.7,27.1,21.6,3.5,0.5,,,,1.6,,,,,
2015-09-02,kamogawa,26.8,29.8,24.9,9.5,2.4,,,,3.8,,,,,
2015-09-03,kamogawa,26.5,32.3,22.7,0.0,7.0,,,,2.0,,,,,
2015-09-04,kamogawa,25.4,30.4,21.6,8.0,5.6,,,,2.7,,,,,
2015-09-05,kamogawa,24.5,30.1,21.0,0.0,8.1,,,,2.1,,,,,
2015-09-06,kamogawa,25.0,28.3,20.3,8.5,6.6,,,,2.4,,,,,
2015-09-07,kamogawa,24.8,26.8,21.8,86.5,0.0,,,,2.0,,,,,
2015-09-08,kamogawa,22.1,23.4,21.3,69.5,0.0,,,,2.0,,,,,
2015-09-09,kamogawa,25.6,26.9,21.1,48.0,0.0,,,,6.9,,,,,
2015-09-10,kamogawa,23.2,25.7,21.4,79.0,0.2,,,,2.7,,,,,
2015-09-11,kamogawa,23.5,28.7,20.7,0.0,9.7,,,,2.8,,,,,
2015-09-12,kamogawa,24.2,28.5,19.6,0.0,10.8,,,,2.3,,,,,
2015-09-13,kamogawa,24.4,28.9,20.3,0.0,2.9,,,,2.3,,,,,
2015-09-14,kamogawa,23.0,27.9,19.9,0.0,7.2,,,,2.7,,,,,
2015-09-15,kamogawa,22.2,27.2,19.2,0.0,10.0,,,,2.6,,,,,
2015-09-16,kamogawa,21.3,24.8,18.5,10.5,1.0,,,,2.2,,,,,
2015-09-17,kamogawa,18.7,19.8,17.0,43.0,0.0,,,,2.6,,,,,
2015-09-18,kamogawa,21.5,23.8,19.2,44.5,0.0,,,,1.6,,,,,
2015-09-19,kamogawa,23.3,27.3,20.9,5.0,6.4,,,,1.9,,,,,
2015-09-20,kamogawa,22.8,28.6,18.7,0.0,8.8,,,,2.0,,,,,
2015-09-21,kamogawa,22.1,27.9,18.6,0.0,6.5,,,,2.0,,,,,
2015-09-22,kamogawa,21.3,27.7,17.5,0.0,9.1,,,,2.4,,,,,
2015-09-23,kamogawa,21.5,27.2,17.5,0.0,7.4,,,,2.7,,,,,
2015-09-24,kamogawa,21.4,25.8,17.0,0.0,2.7,,,,2.5,,,,,
2015-09-25,kamogawa,20.3,21.7,18.6,19.0,0.0,,,,2.5,,,,,
2015-09-26,kamogawa,20.7,24.1,18.4,3.0,0.0,,,,1.8,,,,,
2015-09-27,kamogawa,21.0,23.1,18.2,9.0,0.0,,,,1.7,,,,,
2015-09-28,kamogawa,21.7,26.8,17.7,0.0,10.2,,,,2.0,,,,,
2015-09-29,kamogawa,21.5,26.5,18.9,0.0,2.3,,,,2.0,,,,,
2015-09-30,kamogawa,19.6,25.0,14.8,0.0,9.1,,,,2.3,,,,,
2015-10-01,kamogawa,20.8,25.1,14.6,8.5,1.4,,,,4.3,,,,,
2015-10-02,kamogawa,23.9,27.4,19.3,12.0,1.7,,,,3.7,,,,,
2015-10-03,kamogawa,21.1,27.6,16.5,0.0,10.8,,,,2.4,,,,,
2015-10-04,kamogawa,21.3,27.3,16.5,0.0,8.1,,,,3.2,,,,,
2015-10-05,kamogawa,18.6,22.1,17.0,0.0,2.1,,,,2.2,,,,,
2015-10-06,kamogawa,18.0,23.0,14.5,0.0,7.9,,,,2.5,,,,,
2015-10-07,kamogawa,16.9,21.5,12.3,0.0,9.5,,,,2.8,,,,,
2015-10-08,kamogawa,17.9,25.5,10.8,0.0,11.1,,,,2.7,,,,,
2015-10-09,kamogawa,18.5,25.2,11.7,0.0,10.4,,,,2.2,,,,,
2015-10-10,kamogawa,17.8,20.9,14.3,4.5,0.1,,,,1.3,,,,,
2015-10-11,kamogawa,20.3,22.5,18.2,16.5,0.3,,,,3.1,,,,,
2015-10-12,kamogawa,20.7,26.0,15.2,0.0,8.0,,,,2.7,,,,,
2015-10-13,kamogawa,18.7,25.5,13.0,0.0,10.9,,,,2.3,,,,,
2015-10-14,kamogawa,17.7,23.8,13.6,0.0,7.9,,,,2.3,,,,,
2015-10-15,kamogawa,18.7,24.1,13.3,1.0,5.1,,,,2.7,,,,,
2015-10-16,kamogawa,17.5,19.8,16.0,18.0,0.0,,,,2.1,,,,,
2015-10-17,kamogawa,18.5,21.2,16.0,16.5,0.2,,,,2.0,,,,,
2015-10-18,kamogawa,19.2,24.7,14.0,0.5,8.0,,,,2.1,,,,,
2015-10-19,kamogawa,18.3,24.3,13.8,0.0,10.2,,,,2.6,,,,,
2015-10-20,kamogawa,18.0,22.9,14.3,0.0,3.3,,,,2.0,,,,,
2015-10-21,kamogawa,17.7,22.0,14.3,0.0,7.2,,,,2.8,,,,,
2015-10-22,kamogawa,17.7,23.2,12.6,0.0,8.8,,,,2.5,,,,,
2015-10-23,kamogawa,17.9,22.8,14.9,0.0,3.2,,,,2.3,,,,,
2015-10-24,kamogawa,18.6,23.9,13.8,0.0,2.4,,,,2.2,,,,,
2015-10-25,kamogawa,17.1,20.8,13.6,0.0,10.2,,,,3.6,,,,,
2015-10-26,kamogawa,14.7,20.5,11.2,0.0,8.0,,,,2.0,,,,,
2015-10-27,kamogawa,19.1,24.8,12.0,0.0,6.7,,,,3.0,,,,,
2015-10-28,kamogawa,21.8,26.7,19.0,2.5,7.4,,,,2.9,,,,,
2015-10-29,kamogawa,17.4,21.4,13.0,0.0,4.1,,,,2.1,,,,,
2015-10-30,kamogawa,15.8,21.9,12.6,0.0,3.7,,,,1.9,,,,,
2015-10-31,kamogawa,14.9,18.6,11.4,0.0,1.5,,,,2.3,,,,,
2015-11-01,kamogawa,14.0,19.2,10.0,0.0,7.0,,,,2.0,,,,,
2015-11-02,kamogawa,14.0,17.9,11.8,22.5,0.0,,,,2.7,,,,,
2015-11-03,kamogawa,15.8,21.5,12.2,0.0,8.1,,,,2.2,,,,,
2015-11-04,kamogawa,14.7,21.0,10.1,0.0,9.6,,,,2.2,,,,,
2015-11-05,kamogawa,15.9,22.0,10.9,0.0,9.0,,,,2.5,,,,,
2015-11-06,kamogawa,15.7,22.3,11.0,0.0,9.8,,,,2.3,,,,,
2015-11-07,kamogawa,16.6,22.3,11.8,0.0,5.6,,,,2.4,,,,,
2015-11-08,kamogawa,17.4,20.3,15.0,26.5,0.0,,,,2.7,,,,,
2015-11-09,kamogawa,21.1,23.7,19.1,10.5,0.1,,,,3.4,,,,,
2015-11-10,kamogawa,17.8,19.8,15.4,0.5,0.1,,,,1.4,,,,,
2015-11-11,kamogawa,14.5,18.9,10.6,0.0,6.7,,,,2.0,,,,,
2015-11-12,kamogawa,13.8,17.1,10.5,0.0,3.5,,,,2.5,,,,,
2015-11-13,kamogawa,14.3,18.0,11.6,0.0,1.1,,,,2.1,,,,,
2015-11-14,kamogawa,16.3,19.3,14.0,30.5,0.0,,,,3.5,,,,,
2015-11-15,kamogawa,16.5,21.1,13.5,22.0,2.2,,,,1.6,,,,,
2015-11-16,kamogawa,18.5,21.9,13.4,2.5,5.7,,,,2.3,,,,,
2015-11-17,kamogawa,19.5,25.0,14.1,2.5,5.7,,,,2.1,,,,,
2015-11-18,kamogawa,17.8,21.4,15.4,39.0,1.9,,,,1.6,,,,,
2015-11-19,kamogawa,14.8,17.9,12.8,3.0,4.0,,,,2.6,,,,,
2015-11-20,kamogawa,14.0,15.8,11.7,1.0,0.1,,,,2.6,,,,,
2015-11-21,kamogawa,16.4,21.7,12.0,0.0,9.1,,,,2.2,,,,,
2015-11-22,kamogawa,15.2,17.7,12.6,0.0,0.4,,,,2.2,,,,,
2015-11-23,kamogawa,13.4,15.3,12.0,2.0,0.0,,,,2.8,,,,,
2015-11-24,kamogawa,14.8,18.0,12.9,3.0,3.4,,,,1.9,,,,,
2015-11-25,kamogawa,10.1,13.0,6.9,23.0,0.0,,,,2.3,,,,,
2015-11-26,kamogawa,9.5,13.6,6.8,8.5,2.9,,,,3.3,,,,,
2015-11-27,kamogawa,10.7,14.0,4.7,0.0,8.6,,,,4.6,,,,,
2015-11-28,kamogawa,9.1,16.0,3.8,0.0,9.1,,,,2.0,,,,,
2015-11-29,kamogawa,10.9,15.6,5.2,0.0,4.9,,,,2.3,,,,,
2015-11-30,kamogawa,11.5,17.8,7.2,0.0,4.6,,,,2.3,,,,,
2015-12-01,kamogawa,10.7,17.5,5.2,0.0,8.9,,,,2.3,,,,,
2015-12-02,kamogawa,10.5,12.6,8.7,3.5,0.6,,,,3.2,,,,,
2015-12-03,kamogawa,14.1,18.1,9.7,26.5,0.0,,,,3.2,,,,,
2015-12-04,kamogawa,11.5,13.4,7.2,0.0,8.8,,,,6.6,,,,,
2015-12-05,kamogawa,9.5,17.1,3.1,0.0,9.2,,,,1.9,,,,,
2015-12-06,kamogawa,10.7,14.4,5.1,0.0,3.5,,,,2.2,,,,,
2015-12-07,kamogawa,10.7,14.2,8.7,0.0,4.3,,,,2.3,,,,,
2015-12-08,kamogawa,9.5,11.7,6.7,0.0,0.6,,,,2.2,,,,,
2015-12-09,kamogawa,8.3,14.3,3.0,0.0,8.3,,,,2.1,,,,,
2015-12-10,kamogawa,13.5,19.5,4.9,0.0,2.1,,,,3.2,,,,,
2015-12-11,kamogawa,19.5,23.5,14.9,39.0,1.7,,,,6.4,,,,,
2015-12-12,kamogawa,12.9,15.9,10.1,0.0,6.6,,,,2.6,,,,,
2015-12-13,kamogawa,10.7,12.0,9.3,2.0,0.0,,,,2.7,,,,,
2015-12-14,kamogawa,12.3,14.7,11.3,0.0,0.5,,,,2.0,,,,,
2015-12-15,kamogawa,12.9,17.1,10.7,0.0,6.5,,,,1.9,,,,,
2015-12-16,kamogawa,16.3,21.6,11.7,0.0,4.9,,,,2.5,,,,,
2015-12-17,kamogawa,10.5,13.7,7.4,0.5,1.6,,,,1.8,,,,,
2015-12-18,kamogawa,6.9,11.6,2.5,0.0,9.1,,,,2.4,,,,,
2015-12-19,kamogawa,7.9,12.7,2.9,0.0,8.9,,,,2.7,,,,,
2015-12-20,kamogawa,7.5,12.4,2.9,0.0,7.4,,,,2.0,,,,,
2015-12-21,kamogawa,12.3,17.5,7.3,0.0,0.1,,,,2.3,,,,,
2015-12-22,kamogawa,11.3,15.5,5.8,0.0,3.6,,,,2.2,,,,,
2015-12-23,kamogawa,8.6,10.8,6.8,8.0,0.3,,,,2.9,,,,,
2015-12-24,kamogawa,9.7,13.5,6.8,7.5,2.5,,,,2.3,,,,,
2015-12-25,kamogawa,11.1,16.1,8.4,1.0,8.4,,,,2.6,,,,,
2015-12-26,kamogawa,8.9,14.8,5.2,0.0,8.7,,,,2.1,,,,,
2015-12-27,kamogawa,8.4,12.5,3.7,0.0,7.3,,,,2.3,,,,,
2015-12-28,kamogawa,5.6,10.2,2.3,0.0,4.3,,,,2.1,,,,,
2015-12-29,kamogawa,5.6,11.2,0.6,0.0,9.0,,,,2.4,,,,,
2015-12-30,kamogawa,6.4,11.1,2.6,0.0,2.6,,,,2.3,,,,,
2014-01-01,katori,5.7,14.3,-2.5,0.0,9.1,,,,1.5,,,,,
2014-01-02,katori,4.6,11.9,-1.9,0.0,9.1,,,,2.0,,,,,
2014-01-03,katori,1.9,8.0,-3.5,0.0,1.8,,,,1.0,,,,,
2014-01-04,katori,3.7,11.3,-2.1,0.0,4.4,,,,1.4,,,,,
2014-01-05,katori,1.9,5.6,-2.7,0.0,3.0,,,,1.2,,,,,
2014-01-06,katori,2.0,8.6,-4.5,0.0,8.9,,,,2.0,,,,,
2014-01-07,katori,1.4,9.4,-7.0,0.0,6.5,,,,0.9,,,,,
2014-01-08,katori,5.4,11.0,-2.2,19.0,3.9,,,,1.1,,,,,
2014-01-09,katori,5.9,9.4,1.7,9.5,2.0,,,,2.4,,,,,
2014-01-10,katori,0.4,4.7,-3.9,0.0,9.1,,,,2.2,,,,,
2014-01-11,katori,0.0,8.5,-7.6,0.0,8.9,,,,1.1,,,,,
2014-01-12,katori,1.3,8.9,-4.8,0.0,5.6,,,,1.1,,,,,
2014-01-13,katori,1.5,7.2,-4.9,0.0,9.2,,,,1.9,,,,,
2014-01-14,katori,0.7,6.4,-2.8,0.0,8.6,,,,1.2,,,,,
2014-01-15,katori,2.0,4.8,-1.0,0.0,0.0,,,,2.0,,,,,
2014-01-16,katori,0.8,7.6,-5.5,0.0,9.3,,,,1.1,,,,,
2014-01-17,katori,1.9,8.3,-3.5,0.0,4.7,,,,1.5,,,,,
2014-01-18,katori,1.2,6.6,-3.2,0.0,5.0,,,,1.2,,,,,
2014-01-19,katori,1.1,6.1,-5.3,0.0,7.1,,,,2.6,,,,,
2014-01-20,katori,0.9,7.8,-5.5,0.0,7.8,,,,1.0,,,,,
2014-01-21,katori,3.7,10.7,-3.4,2.5,7.1,,,,1.7,,,,,
2014-01-22,katori,1.8,7.5,-2.8,3.0,8.7,,,,1.0,,,,,
2014-01-23,katori,2.8,9.0,-3.0,0.0,9.6,,,,1.7,,,,,
2014-01-24,katori,4.2,13.0,-3.4,0.0,6.7,,,,1.2,,,,,
2014-01-25,katori,4.2,11.2,-3.1,0.0,2.8,,,,0.9,,,,,
2014-01-26,katori,9.2,13.8,0.4,3.0,2.7,,,,3.2,,,,,
2014-01-27,katori,0.1,5.6,-6.1,0.0,9.7,,,,1.3,,,,,
2014-01-28,katori,7.2,14.0,-1.6,0.0,8.6,,,,1.7,,,,,
2014-01-29,katori,5.3,12.6,-1.1,0.0,9.8,,,,1.6,,,,,
2014-01-30,katori,8.7,15.2,0.6,1.5,0.0,,,,2.1,,,,,
2014-01-31,katori,8.0,13.5,-1.1,0.0,9.9,,,,2.5,,,,,
2014-02-01,katori,3.4,7.9,-2.9,0.0,0.5,,,,1.2,,,,,
2014-02-02,katori,6.3,10.1,1.0,1.0,0.2,,,,1.0,,,,,
2014-02-03,katori,12.2,18.7,7.7,0.5,3.5,,,,1.4,,,,,
2014-02-04,katori,3.2,12.0,-2.4,5.0,0.0,,,,3.5,,,,,
2014-02-05,katori,-0.7,3.3,-4.8,0.0,10.0,,,,3.1,,,,,
2014-02-06,katori,-0.6,4.2,-8.2,0.0,3.5,,,,1.3,,,,,
2014-02-07,katori,1.7,5.9,-3.0,0.0,9.4,,,,1.8,,,,,
2014-02-08,katori,2.1,3.7,-0.2,42.5,0.0,,,,4.2,,,,,
2014-02-09,katori,2.6,7.4,-1.2,4.0,6.0,,,,3.9,,,,,
2014-02-10,katori,3.5,8.9,-2.5,0.0,6.8,,,,1.1,,,,,
2014-02-11,katori,2.1,4.4,-0.1,5.0,0.0,,,,2.7,,,,,
2014-02-12,katori,4.0,6.1,1.6,0.0,0.6,,,,4.0,,,,,
2014-02-13,katori,2.5,6.9,-3.6,0.0,2.4,,,,1.3,,,,,
2014-02-14,katori,2.7,4.0,0.8,17.0,0.0,,,,3.3,,,,,
2014-02-15,katori,7.4,14.8,2.8,89.0,0.2,,,,4.7,,,,,
2014-02-16,katori,6.1,10.8,2.6,0.0,9.0,,,,3.4,,,,,
2014-02-17,katori,5.5,12.0,-1.3,0.0,10.2,,,,2.4,,,,,
